run_label,run,model,model_id,provider,pair_id,brand_pair,prompt_type,dimension,brand,est_tokens_in,est_tokens_out,est_tokens_total,latency_ms,est_cost_usd,error,timestamp,prompt_language
Run 4 (resolution),2,deepseek,deepseek-chat,DeepSeek,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,136,2178,4913,0.00070094,,2026-04-04T18:40:03.150681+00:00,en
Run 4 (resolution),2,deepseek,deepseek-chat,DeepSeek,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,137,2194,5161,0.00070609,,2026-04-04T18:40:08.817864+00:00,en
Run 4 (resolution),2,qwen3_local,qwen3:30b,Ollama local,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,107,1683,27642,0.0,,2026-04-04T18:40:36.967328+00:00,en
Run 4 (resolution),2,qwen3_local,qwen3:30b,Ollama local,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,116,1929,50221,0.0,,2026-04-04T18:41:27.696972+00:00,en
Run 4 (resolution),2,qwen3_local,qwen3:30b,Ollama local,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,113,1898,22061,0.0,,2026-04-04T18:41:50.264948+00:00,en
Run 4 (resolution),2,qwen3_local,qwen3:30b,Ollama local,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,121,2178,134061,0.0,,2026-04-04T18:46:56.085342+00:00,en
Run 4 (resolution),2,gemma4_local,gemma4:latest,Ollama local,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,117,1693,11999,0.0,,2026-04-04T18:47:08.589668+00:00,en
Run 4 (resolution),2,gemma4_local,gemma4:latest,Ollama local,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,137,1950,28363,0.0,,2026-04-04T18:47:37.456273+00:00,en
Run 4 (resolution),2,gemma4_local,gemma4:latest,Ollama local,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,127,1912,8297,0.0,,2026-04-04T18:47:46.255432+00:00,en
Run 4 (resolution),2,gemma4_local,gemma4:latest,Ollama local,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,118,2160,8644,0.0,,2026-04-04T18:47:55.406388+00:00,en
Run 4 (resolution),2,gemma4_local,gemma4:latest,Ollama local,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,143,2200,31356,0.0,,2026-04-04T18:48:27.264048+00:00,en
Run 4 (resolution),3,claude,claude-haiku-4-5,Anthropic,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,189,1765,3874,0.0020168,,2026-04-04T18:48:31.642527+00:00,en
Run 4 (resolution),3,claude,claude-haiku-4-5,Anthropic,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,192,2005,3625,0.0022184,,2026-04-04T18:48:35.773874+00:00,en
Run 4 (resolution),3,claude,claude-haiku-4-5,Anthropic,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,206,1991,3426,0.002252,,2026-04-04T18:48:39.707024+00:00,en
Run 4 (resolution),3,claude,claude-haiku-4-5,Anthropic,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,259,2301,4072,0.0026696,,2026-04-04T18:48:44.286421+00:00,en
Run 4 (resolution),3,claude,claude-haiku-4-5,Anthropic,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,179,2236,3222,0.0023616,,2026-04-04T18:48:48.011657+00:00,en
Run 4 (resolution),3,gpt,gpt-4o-mini,OpenAI,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,121,1697,4811,0.000309,,2026-04-04T18:48:53.328838+00:00,en
Run 4 (resolution),3,gpt,gpt-4o-mini,OpenAI,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,138,1951,5852,0.00035475,,2026-04-04T18:48:59.684257+00:00,en
Run 4 (resolution),3,gpt,gpt-4o-mini,OpenAI,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,129,1914,5628,0.00034515,,2026-04-04T18:49:05.816964+00:00,en
Run 4 (resolution),3,gpt,gpt-4o-mini,OpenAI,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,127,2169,5486,0.0003825,,2026-04-04T18:49:11.807470+00:00,en
Run 4 (resolution),3,gpt,gpt-4o-mini,OpenAI,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,137,2194,4449,0.00039075,,2026-04-04T18:49:16.764679+00:00,en
Run 4 (resolution),3,gemini,gemini-2.5-flash,Google,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,118,1694,7283,0.0,,2026-04-04T18:49:24.554085+00:00,en
Run 4 (resolution),3,gemini,gemini-2.5-flash,Google,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,104,1917,11023,0.0,,2026-04-04T18:49:36.081661+00:00,en
Run 4 (resolution),3,gemini,gemini-2.5-flash,Google,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,55,1840,10517,0.0,,2026-04-04T18:49:47.105269+00:00,en
Run 4 (resolution),3,gemini,gemini-2.5-flash,Google,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,112,2154,10495,0.0,,2026-04-04T18:49:58.106341+00:00,en
Run 4 (resolution),3,gemini,gemini-2.5-flash,Google,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,39,2096,11338,0.0,,2026-04-04T18:50:09.948931+00:00,en
Run 4 (resolution),3,deepseek,deepseek-chat,DeepSeek,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,133,1709,5234,0.00057182,,2026-04-04T18:50:15.690775+00:00,en
Run 4 (resolution),3,deepseek,deepseek-chat,DeepSeek,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,117,1930,5054,0.00061821,,2026-04-04T18:50:21.248399+00:00,en
Run 4 (resolution),3,deepseek,deepseek-chat,DeepSeek,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,117,1902,5027,0.00061065,,2026-04-04T18:50:26.778864+00:00,en
Run 4 (resolution),3,deepseek,deepseek-chat,DeepSeek,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,138,2180,5089,0.00070314,,2026-04-04T18:50:32.374529+00:00,en
Run 4 (resolution),3,deepseek,deepseek-chat,DeepSeek,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,122,2179,5250,0.00068959,,2026-04-04T18:50:38.131696+00:00,en
Run 4 (resolution),3,qwen3_local,qwen3:30b,Ollama local,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,137,1713,40595,0.0,,2026-04-04T18:51:19.231327+00:00,en
Run 4 (resolution),3,qwen3_local,qwen3:30b,Ollama local,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,102,1915,70118,0.0,,2026-04-04T18:52:29.857702+00:00,en
Run 4 (resolution),3,qwen3_local,qwen3:30b,Ollama local,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,105,1890,123528,0.0,,2026-04-04T18:54:33.892176+00:00,en
Run 4 (resolution),3,qwen3_local,qwen3:30b,Ollama local,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,119,2161,79223,0.0,,2026-04-04T18:55:53.617515+00:00,en
Run 4 (resolution),3,qwen3_local,qwen3:30b,Ollama local,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,135,2192,23131,0.0,,2026-04-04T18:56:17.252190+00:00,en
Run 4 (resolution),3,gemma4_local,gemma4:latest,Ollama local,cyprus_supermarket,AlphaMega vs Carrefour,weighted_recommendation_spec,,,1576,111,1687,12523,0.0,,2026-04-04T18:56:30.282241+00:00,en
Run 4 (resolution),3,gemma4_local,gemma4:latest,Ollama local,latvia_chocolate,Laima vs Lindt,weighted_recommendation_spec,,,1813,105,1918,8125,0.0,,2026-04-04T18:56:38.910459+00:00,en
Run 4 (resolution),3,gemma4_local,gemma4:latest,Ollama local,kenya_beer,Tusker vs Heineken,weighted_recommendation_spec,,,1785,104,1889,32697,0.0,,2026-04-04T18:57:12.110529+00:00,en
Run 4 (resolution),3,gemma4_local,gemma4:latest,Ollama local,vietnam_dairy,Vinamilk vs Danone,weighted_recommendation_spec,,,2042,108,2150,8615,0.0,,2026-04-04T18:57:21.230555+00:00,en
Run 4 (resolution),3,gemma4_local,gemma4:latest,Ollama local,serbia_water,Knjaz Milos vs Evian,weighted_recommendation_spec,,,2057,114,2171,8811,0.0,,2026-04-04T18:57:30.548201+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,167,456,2463,0.0008992,,2026-04-05T17:22:35.745572+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,158,437,2085,0.0008552,,2026-04-05T17:22:38.834172+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,127,277,1687,0.000628,,2026-04-05T17:22:41.528154+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,125,274,2015,0.0006192,,2026-04-05T17:22:44.548113+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,121,272,3110,0.0006048,,2026-04-05T17:22:48.664564+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,109,259,1522,0.000556,,2026-04-05T17:22:51.188710+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,99,251,1787,0.0005176,,2026-04-05T17:22:53.982254+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,87,235,1770,0.0004664,,2026-04-05T17:22:56.759340+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,121,272,1494,0.0006048,,2026-04-05T17:22:59.259922+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,96,243,2526,0.0005016,,2026-04-05T17:23:02.793112+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,121,267,1674,0.0006008,,2026-04-05T17:23:05.475006+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,116,261,1770,0.00058,,2026-04-05T17:23:08.247136+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,93,240,1478,0.0004896,,2026-04-05T17:23:10.731549+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,107,253,1651,0.0005448,,2026-04-05T17:23:13.389671+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,89,237,1478,0.0004744,,2026-04-05T17:23:15.873193+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,113,257,1773,0.0005672,,2026-04-05T17:23:18.653404+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,107,254,1391,0.0005456,,2026-04-05T17:23:21.047949+00:00,en
Run 5 (cross-cultural),1,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,121,264,2032,0.0005984,,2026-04-05T17:23:24.081046+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,114,403,4926,0.00011175,,2026-04-05T17:23:30.014007+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,121,400,3749,0.00011445,,2026-04-05T17:23:34.769349+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,100,250,2872,8.25e-05,,2026-04-05T17:23:38.648393+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,93,242,1834,7.815e-05,,2026-04-05T17:23:41.489462+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,85,236,3280,7.365e-05,,2026-04-05T17:23:45.775111+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,87,237,1752,7.47e-05,,2026-04-05T17:23:48.534458+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,84,236,2959,7.32e-05,,2026-04-05T17:23:52.499140+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,74,222,1712,6.66e-05,,2026-04-05T17:23:55.217874+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,83,234,1685,7.245e-05,,2026-04-05T17:23:57.907634+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,99,246,2034,8.145e-05,,2026-04-05T17:24:00.948453+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,84,230,2817,7.23e-05,,2026-04-05T17:24:04.770343+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,83,228,3220,7.155e-05,,2026-04-05T17:24:08.996989+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,86,233,3345,7.365e-05,,2026-04-05T17:24:13.346579+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,71,217,1966,6.45e-05,,2026-04-05T17:24:16.319362+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,83,231,1884,7.2e-05,,2026-04-05T17:24:19.208039+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,78,222,2219,6.84e-05,,2026-04-05T17:24:22.434951+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,106,253,2065,8.565e-05,,2026-04-05T17:24:25.504945+00:00,en
Run 5 (cross-cultural),1,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,107,250,1938,8.565e-05,,2026-04-05T17:24:28.451481+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,112,401,8814,0.0,,2026-04-05T17:24:38.271481+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,93,372,10392,0.0,,2026-04-05T17:24:49.671472+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,101,251,2351,0.0,,2026-04-05T17:24:53.028473+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,105,254,3277,0.0,,2026-04-05T17:24:57.310864+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,107,258,3560,0.0,,2026-04-05T17:25:01.878285+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,92,242,3119,0.0,,2026-04-05T17:25:06.004630+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,96,248,6394,0.0,,2026-04-05T17:25:13.405546+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,87,235,2725,0.0,,2026-04-05T17:25:17.134303+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,93,244,3478,0.0,,2026-04-05T17:25:21.618433+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,97,244,3464,0.0,,2026-04-05T17:25:26.089584+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,91,237,2980,0.0,,2026-04-05T17:25:30.073450+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,94,239,2339,0.0,,2026-04-05T17:25:33.419063+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,113,260,2320,0.0,,2026-04-05T17:25:36.746462+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,101,247,2910,0.0,,2026-04-05T17:25:40.659655+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,84,232,3039,0.0,,2026-04-05T17:25:44.701981+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,87,231,2784,0.0,,2026-04-05T17:25:48.493059+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,92,239,3083,0.0,,2026-04-05T17:25:52.580077+00:00,en
Run 5 (cross-cultural),1,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,79,222,2882,0.0,,2026-04-05T17:25:56.465567+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,110,399,3799,0.00019903,,2026-04-05T17:26:01.268790+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,weighted_recommendation_native,,,173,91,264,4264,0.00014681,,2026-04-05T17:26:06.536858+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,128,407,4183,0.00021613,,2026-04-05T17:26:11.722991+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,76,226,2676,0.0001241,,2026-04-05T17:26:15.404549+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,88,237,3106,0.00013703,,2026-04-05T17:26:19.516680+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,86,237,2882,0.00013537,,2026-04-05T17:26:23.401925+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,72,222,2647,0.0001197,,2026-04-05T17:26:27.052849+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,72,224,2870,0.00012024,,2026-04-05T17:26:30.927407+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,85,233,3087,0.00013346,,2026-04-05T17:26:35.020331+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,107,258,3219,0.00015847,,2026-04-05T17:26:39.243122+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,74,221,3120,0.00012109,,2026-04-05T17:26:43.365227+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,112,258,3120,0.00016262,,2026-04-05T17:26:47.491186+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,110,255,3503,0.00016015,,2026-04-05T17:26:51.998916+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,97,244,2900,0.00014639,,2026-04-05T17:26:55.901573+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,93,239,2831,0.00014172,,2026-04-05T17:26:59.736825+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,65,213,2489,0.00011146,,2026-04-05T17:27:03.231678+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,80,224,2828,0.00012688,,2026-04-05T17:27:07.062764+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,87,234,2740,0.00013539,,2026-04-05T17:27:10.808719+00:00,en
Run 5 (cross-cultural),1,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,71,214,3006,0.00011671,,2026-04-05T17:27:14.823049+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,107,396,43640,0.0,,2026-04-05T17:27:59.468765+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,weighted_recommendation_native,,,173,97,270,20664,0.0,,2026-04-05T17:28:21.139179+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,100,379,19175,0.0,,2026-04-05T17:28:41.321240+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,91,241,5640,0.0,,2026-04-05T17:28:47.968425+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,74,223,8305,0.0,,2026-04-05T17:28:57.280908+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,91,242,8355,0.0,,2026-04-05T17:29:06.641602+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,91,241,22328,0.0,,2026-04-05T17:29:29.975276+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,72,224,40294,0.0,,2026-04-05T17:30:11.293234+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,69,217,10186,0.0,,2026-04-05T17:30:22.485609+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,81,232,11714,0.0,,2026-04-05T17:30:35.206124+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,74,221,15025,0.0,,2026-04-05T17:30:51.234512+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,74,220,7116,0.0,,2026-04-05T17:30:59.356893+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,75,220,15412,0.0,,2026-04-05T17:31:15.772040+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,87,234,17573,0.0,,2026-04-05T17:31:34.350330+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,68,214,20061,0.0,,2026-04-05T17:31:55.418977+00:00,en
Run 5 (cross-cultural),1,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,67,215,8274,0.0,,2026-04-05T17:32:04.697007+00:00,en
